Account,Header Code/Type ,Document Number,Date,PO#,Original Invoice Amount,Current Total Open Amount,Acme Customer Number,Ship To Network Number
120,RI,INV118937,04/13/2024,FILL IN,1207.89,.00,406315,461406315
120,RI,INV118947,04/13/2024,FILL IN,1553.75,.00,739888,461739888
120,RI,INV118963,04/13/2024,Housekeeping,108.97,.00,562931,
120,RI,INV118964,04/13/2024,CENTREVILLE ELEMENTARU,670.40,.00,582403,
120,RI,INV118984,04/13/2024,kennard,712.58,.00,582403,
120,RI,INV118990,04/13/2024,WHITE MARSH,476.36,.00,755612,
120,RI,INV119000,04/13/2024,1030,376.68,.00,499301,295001030
120,RI,INV119002,04/13/2024,RICH,1175.02,.00,755003,755310570
120,RI,INV119003,04/13/2024,B07400017164,224.32,.00,593482,740000045
120,RI,INV119004,04/13/2024,TILGHAM ELENTARY,331.53,.00,755612,
120,RI,INV119009,04/13/2024,DIETARY 3252952,500.16,.00,470015,
120,RI,INV119010,04/13/2024,church hill elem,251.62,.00,582403,
120,RI,INV119014,04/13/2024,B04610047316,521.77,.00,406315,461406315
120,RI,INV119018,04/13/2024,B02950002566,605.87,.00,499301,295000044
120,RI,INV119021,04/13/2024,56241338,2274.68,.00,432010,432053012
120,RI,INV119030,04/13/2024,B07400017151,31.56,.00,740185,740100185
120,RI,INV119033,04/13/2024,housekeeping,1104.18,.00,515700,527023439
120,RI,INV119034,04/13/2024,B07400017169,137.80,.00,593482,740000045
120,RI,INV119037,04/13/2024,B07400017157,1165.92,.00,593482,740000045
120,RI,INV119038,04/13/2024,B04610047291,2248.36,.00,407300,461407300
120,RI,INV119041,04/13/2024,B07400017172,147.17,.00,358401,740000137
120,RI,INV119042,04/13/2024,B02950002567,4465.00,.00,499301,295000047
120,RI,INV119044,04/13/2024,B04610047294,924.65,.00,545313,461545313
120,RI,INV119048,04/13/2024,56249873,6061.34,.00,391275,438020348
120,RI,INV119055,04/13/2024,B07400017165,1148.99,.00,358401,740000137
120,RI,INV119057,04/13/2024,B07400017151,75.79,.00,740185,740100185
120,RI,INV119060,04/13/2024,DIETARY 3247865,45.59,.00,562931,
120,RI,INV119062,04/13/2024,B04610047311,1587.88,.00,461157,461021157
120,RI,INV119068,04/13/2024,B04610047228,80.40,.00,593651,461144715
120,RI,INV119069,04/13/2024,B04610047259,549.74,.00,405003,461105003
120,RI,INV119070,04/13/2024,FILTER,61.10,.00,405003,461105003
120,RI,INV119071,04/13/2024,B04610047270,26.43,.00,740183,461153144
120,RI,INV119084,04/13/2024,NATS0000026084,32.06,.00,278496,572020003
120,RI,INV119087,04/13/2024,CARDINAL,224.98,.00,574323,
120,RI,INV119088,04/13/2024,PAPER9,.00,.00,406001,406000001
120,RI,INV119089,04/13/2024,B04050002885,.00,.00,406126,405000026
120,RI,INV119090,04/14/2024,547224,1075.35,.00,920009,
120,RI,INV119091,04/14/2024,90031,8757.72,.00,920009,92000009
120,RI,INV119114,04/15/2024,B04050002963,936.82,.00,406126,405000026
120,RI,INV119129,04/15/2024,WILL CALL,47.66,.00,406315,461406315
120,RI,INV119147,04/15/2024,B04610047182,545.25,.00,461822,461132822
120,RI,INV119170,04/15/2024,B04610047331,67.91,.00,461179,461033179
120,RI,INV119173,04/15/2024,B04610047314,585.22,.00,94888,461137421
120,RI,INV119174,04/15/2024,Lexan Lids,144.11,.00,545315,461145615
120,RI,INV119177,04/15/2024,B04610047324,236.20,.00,461304,461154304
120,RI,INV119179,04/15/2024,FedEx,84.06,.00,461971,461019971
120,RI,INV119180,04/15/2024,B04610047367,332.08,.00,545316,461137214
120,RI,INV119184,04/15/2024,B04610046539,56.60,.00,461109,461134109
120,RI,INV119190,04/15/2024,B04610047329,241.90,.00,593651,461144715
120,RI,INV119191,04/15/2024,Gold Plates,167.64,.00,593651,461144715
120,RI,INV119192,04/15/2024,B04610047370,355.49,.00,94889,461133331
120,RI,INV119205,04/15/2024,55922960,1203.63,.00,449302,449352802
120,RI,INV119207,04/15/2024,FLAT ROCK,303.36,.00,741439,755310519
120,RI,INV119217,04/15/2024,B04610047424,1022.86,.00,461073,461024073
120,RI,INV119218,04/15/2024,B04610047432,1155.81,.00,367089,461367089
120,RI,INV119224,04/15/2024,B04610047372,967.55,.00,461407,461022407
120,RI,INV119232,04/15/2024,B04610047400,1382.64,.00,461002,461023112
120,RI,INV119235,04/15/2024,- None -,1451.49,.00,722611,
120,RI,INV119243,04/15/2024,B04610047413,526.24,.00,461834,461023834
120,RI,INV119246,04/15/2024,B04610047407,3343.81,.00,461502,461024502
120,RI,INV119259,04/15/2024,B04610047401,43.35,.00,461053,461008053
120,RI,INV119260,04/15/2024,B04610047404,58.12,.00,461053,461008053
120,RI,INV119261,04/15/2024,B04610047327,20.17,.00,101889,461008096
120,RI,INV119262,04/15/2024,B04610047405,1269.05,.00,101889,461008096
120,RI,INV119263,04/15/2024,B04610047406,1227.08,.00,461030,461019030
120,RI,INV119264,04/15/2024,B04610047358,1113.72,.00,62140,461018974
120,RI,INV119265,04/15/2024,B04610047402,1359.02,.00,461691,461008691
120,RI,INV119266,04/15/2024,B04610047373,869.42,.00,461003,461019064
120,RI,INV119267,04/15/2024,B04610047397,1226.09,.00,461053,461008053
120,RI,INV119268,04/15/2024,B04610047355,1730.76,.00,716507,461019406
120,RI,INV119270,04/15/2024,55095044,118.59,.00,449218,449044218
120,RI,INV119276,04/15/2024,BRAD,3755.30,.00,202000,755310524
120,RI,INV119280,04/15/2024,B04610047356,1124.71,.00,509001,461509001
120,RI,INV119281,04/15/2024,B04610047380,1433.42,.00,62139,461019462
120,RI,INV119282,04/15/2024,B04610047359,2333.00,.00,580102,461580102
120,RI,INV119283,04/15/2024,B04610047414,1241.56,.00,461702,461018702
120,RI,INV119293,04/15/2024,B04610047425,3366.53,.00,461011,461017011
120,RI,INV119294,04/15/2024,B07400017205,1851.29,.00,740276,740000276
120,RI,INV119295,04/15/2024,B07400017206,1205.94,.00,252631,
120,RI,INV119296,04/15/2024,3256200,545.80,.00,527001,527000241
120,RI,INV119298,04/15/2024,B04610047395,2088.66,.00,632333,461017112
120,RI,INV119299,04/15/2024,B07400017194,1751.48,.00,241400,740300167
120,RI,INV119303,04/15/2024,B04610047422,2593.09,.00,812120,461812120
120,RI,INV119304,04/15/2024,B04610047415,1292.98,.00,955264,461018052
120,RI,INV119305,04/15/2024,B04610047408,2013.50,.00,461701,461017601
120,RI,INV119312,04/15/2024,B07400016467,375.89,.00,548063,740000248
120,RI,INV119313,04/15/2024,56011219,340.32,.00,571300,559022241
120,RI,INV119314,04/15/2024,3122,1108.62,.00,499301,295003122
120,RI,INV119326,04/15/2024,56224441,992.05,.00,571300,559022241
120,RI,INV119338,04/15/2024,Costica,1431.20,.00,421513,40000208
120,RI,INV119340,04/15/2024,56276919,916.38,.00,331000,438022221
120,RI,INV119346,04/15/2024,1040,552.37,.00,499301,295001040
120,RI,INV119369,04/15/2024,B07400017203,1106.37,.00,634489,740000050
120,RI,INV119371,04/16/2024,B07400017207,758.86,.00,548063,740000248
120,RI,INV119374,04/16/2024,B02950002566,139.84,.00,499301,295000044
120,RI,INV119378,04/16/2024,B04060002687,84.53,.00,406026,406000026
120,RI,INV119380,04/16/2024,B04060002713,47.19,.00,406019,406000023
120,RI,INV119383,04/16/2024,B04060002712,1060.74,.00,406019,406000023
120,RI,INV119386,04/16/2024,B04610047354,1555.52,.00,461601,461020601
120,RI,INV119394,04/16/2024,B04060002718,1004.78,.00,406026,406000026
120,RI,INV119397,04/16/2024,B04610047362,1145.45,.00,407303,461022153
120,RI,INV119406,04/16/2024,0044,139.84,.00,499301,295000044
120,RI,INV119408,04/16/2024,56275222,895.80,.00,432019,432053000
120,RI,INV119410,04/16/2024,0047,837.50,.00,499301,295000047
120,RI,INV119413,04/16/2024,B04610047434,1674.81,.00,958980,461022192
120,RI,INV119416,04/16/2024,B04610047391,1273.47,.00,328321,461328321
120,RI,INV119417,04/16/2024,B02950002570,1297.96,.00,499301,295003095
120,RI,INV119418,04/16/2024,Lincolnian,1303.49,.00,140330,323091214
120,RI,INV119421,04/16/2024,B04610047411,1491.92,.00,800857,461800857
120,RI,INV119426,04/16/2024,3395,314.93,.00,499301,295003395
120,RI,INV119429,04/16/2024,NATS0000026077,428.32,.00,278496,572020003
120,RI,INV119430,04/16/2024,- None -,147.81,.00,309253,461309253
120,RI,INV119434,04/16/2024,3241952,134.76,.00,736673,755000860
120,RI,INV119435,04/16/2024,NATS0000026075,79.55,.00,278496,572020003
120,RI,INV119437,04/16/2024,DCUNI06593,57.48,.00,108003,572036578
120,RI,INV119439,04/16/2024,NATS0000026146,1250.40,.00,278496,572020003
120,RI,INV119444,04/16/2024,NATS0000026084,224.80,.00,278496,572020003
120,RI,INV119447,04/16/2024,B04610047341,1091.08,.00,545313,461545313
120,RI,INV119454,04/16/2024,DCUNI06921,102.67,.00,108003,572036578
120,RI,INV119461,04/16/2024,1640,284.55,.00,499301,295001640
120,RI,INV119483,04/16/2024,B04050002969,1068.29,.00,406125,405000023
120,RI,INV119487,04/16/2024,DCUNI06902,397.08,.00,108003,572036578
120,RI,INV119491,04/16/2024,B02950002572,2806.27,.00,499301,295003395
120,RI,INV119501,04/16/2024,56280212,2164.58,.00,438346,438120346
120,RI,INV119503,04/16/2024,B04610047385,1255.51,.00,309253,461309253
120,RI,INV119504,04/16/2024,- None -,268.97,.00,755661,755310661
120,RI,INV119508,04/16/2024,B04610047384,1366.46,.00,262755,461021054
120,RI,INV119511,04/16/2024,1010,684.33,.00,499301,295001010
120,RI,INV119515,04/16/2024,B07400017204,752.21,.00,948085,740000143
120,RI,INV119518,04/16/2024,B04610047439,1603.07,.00,309254,461020852
120,RI,INV119520,04/16/2024,3256573,3560.45,.00,736673,
120,RI,INV119521,04/16/2024,56258937,2137.12,.00,441862,440161860
120,RI,INV119522,04/16/2024,56261880,815.15,.00,440995,440157995
120,RI,INV119528,04/16/2024,56259598,281.32,.00,441862,440161860
120,RI,INV119543,04/16/2024,B04610047390,1508.65,.00,765956,461020155
120,RI,INV119551,04/16/2024,B04610047426,1346.11,.00,633233,461020165
120,RI,INV119555,04/16/2024,B04610047417,1353.22,.00,461130,461021030
120,RI,INV119561,04/16/2024,1370,338.18,.00,499301,295001370
120,RI,INV119562,04/16/2024,062615,3805.76,.00,694009,694000009
120,RI,INV119563,04/16/2024,3256482,218.09,.00,593725,755310005
120,RI,INV119571,04/16/2024,B07400017142,84.04,.00,644141,740000066
120,RI,INV119579,04/16/2024,B04610047343,2286.39,.00,914102,461021740
120,RI,INV119591,04/16/2024,B04610047430,1392.28,.00,326180,461326180
120,RI,INV119595,04/16/2024,B04610047388,253.36,.00,914102,461021740
120,RI,INV119603,04/16/2024,B04610047410,2267.32,.00,407301,461021042
120,RI,INV119620,04/16/2024,3255456,738.56,.00,342646,527000028
120,RI,INV119646,04/16/2024,B04610047379,1013.65,.00,914103,461021117
120,RI,INV119649,04/16/2024,4503659482,436.67,.00,944645,426001060
120,RI,INV119662,04/16/2024,4503659592,1984.94,.00,944645,426001060
120,RI,INV119677,04/16/2024,B04610047421,1293.98,.00,194660,461194660
120,RI,INV119681,04/16/2024,B04610047429,1508.22,.00,556807,461556807
120,RI,INV119685,04/16/2024,B07400017192,264.95,.00,350086,740100001
120,RI,INV119686,04/16/2024,B07400017054,185.03,.00,495151,740000247
120,RI,INV119691,04/16/2024,ALLANTE0409,162.36,.00,755736,755974736
120,RI,INV119692,04/16/2024,0015,508.25,.00,499301,295000015
120,RI,INV119696,04/16/2024,SO,736.58,.00,755002,755310569
120,RI,INV119704,04/16/2024,B07400017134,1469.32,.00,887489,740000268
120,RI,INV119741,04/16/2024,ORIOL05338,569.50,.00,572757,572061757
120,RI,INV119747,04/16/2024,ORIOL05322,876.00,.00,572757,572061757
120,RI,INV119749,04/16/2024,B08010050468,235.80,.00,164064,801000574
120,RI,INV119752,04/16/2024,56272812,1074.54,.00,449056,449031056
120,RI,INV119755,04/16/2024,SEAN,828.35,.00,164371,755001991
120,RI,INV119757,04/16/2024,B04610047375,1223.18,.00,461874,461020874
120,RI,INV119759,04/16/2024,- None -,238.12,.00,164369,755000382
120,RI,INV119763,04/16/2024,housekeeping,61.14,.00,583410,
120,RI,INV119766,04/16/2024,3230166,22.20,.00,583410,
120,RI,INV119792,04/16/2024,SO,361.94,.00,755001,755310568
120,RI,INV119796,04/16/2024,408,76.84,.00,572645,572052645
120,RI,INV119798,04/16/2024,- None -,89.57,.00,545313,461545313
120,RI,INV119808,04/16/2024,B04610047360,1428.76,.00,461313,461148313
120,RI,INV119809,04/16/2024,OVERNIGHT,36.37,.00,461971,461019971
120,RI,INV119826,04/16/2024,56147181,492.90,.00,441862,440161860
120,RI,INV119834,04/16/2024,CAMBRO,578.31,.00,740183,461153144
120,RI,INV119840,04/16/2024,SAVAGE STEAKS,58.97,.00,262753,461019901
120,RI,INV119844,04/16/2024,TABLECRAFT,116.06,.00,545311,461545311
120,RI,INV119845,04/16/2024,- None -,308.29,.00,309618,461133511
120,RI,INV119846,04/16/2024,B04610047330,493.98,.00,345444,461129582
120,RI,INV119848,04/16/2024,B04610047340,111.43,.00,461147,461015147
120,RI,INV119849,04/16/2024,Straws,45.46,.00,461206,461112206
120,RI,INV119851,04/16/2024,B04610047350,56.78,.00,793386,461132765
120,RI,INV119852,04/16/2024,B04610047365,546.88,.00,461545,461146545
120,RI,INV119853,04/16/2024,B04610047368,254.58,.00,461805,461146805
120,RI,INV119858,04/16/2024,B04610047445,47.16,.00,461122,461129122
120,RI,INV119866,04/16/2024,CDN,167.84,.00,278496,572020003
120,RI,INV119867,04/16/2024,PREMIER POLYSTEEL,5641.00,.00,461459,461145459
120,RI,INV119869,04/16/2024,2000949818,506.96,.00,120109,
120,RI,INV119880,04/16/2024,COREY HEDRICK,13509.50,.00,920018,92000007
120,RI,INV119881,04/16/2024,CODY FATZINGER,.00,.00,953724,92000002
120,RI,INV119883,04/16/2024,41200128,6126.00,.00,920017,92000006
120,RI,INV119892,04/16/2024,55969495,76.32,.00,449010,449010000
120,RI,INV119902,04/16/2024,B04610047444,1303.67,.00,765955,461023327
120,RI,INV119911,04/16/2024,B04610047446,1012.58,.00,461004,461023502
120,RI,INV119913,04/16/2024,B01460013451.2D12837577,9352.41,.00,146221,146000221
120,RI,INV119914,04/16/2024,42776,2791.83,.00,765520,92000001
120,RI,INV119915,04/16/2024,B04610047455,967.77,.00,366744,461023113
120,RI,INV119919,04/16/2024,B04610047460,180.91,.00,765955,461023327
120,RI,INV119940,04/16/2024,B04610047479,453.18,.00,461834,461023834
120,RI,INV119956,04/16/2024,B04610047471,749.82,.00,772617,461772617
120,RI,INV119957,04/16/2024,B04610047461,864.01,.00,272618,461023602
120,RI,INV119958,04/16/2024,B04610047457,718.10,.00,272617,461023666
120,RI,INV119974,04/16/2024,B04610047433,114.88,.00,739889,461022601
120,RI,INV119980,04/16/2024,3122,282.43,.00,499301,295003122
120,RI,INV119981,04/16/2024,B02950002571,1314.80,.00,499301,295007042
120,RI,INV119988,04/16/2024,B04610047431,3835.36,.00,739889,461022601
120,RI,INV119990,04/16/2024,B02950002573,458.59,.00,499301,295003036
120,RI,INV119992,04/16/2024,56294133,527.96,.00,439008,439000008
120,RI,INV120003,04/16/2024,1901,268.14,.00,499301,295001901
120,RI,INV120007,04/16/2024,SO10038311,1738.41,.00,755677,755894677
120,RI,INV120009,04/16/2024,- None -,1100.22,.00,656100,755310438
120,RI,INV120013,04/16/2024,- None -,1279.63,.00,771562,755310567
120,RI,INV120014,04/17/2024,NATS0000025745,30.35,.00,278496,572020003
120,RI,INV120015,04/17/2024,NATS0000025675,161.32,.00,278496,572020003
120,RI,INV120022,04/17/2024,NATS0000025842,40.33,.00,278496,572020003
120,RI,INV120033,04/17/2024,B02950002567,198.51,.00,499301,295000047
120,RI,INV120034,04/17/2024,DCUNI06751,245.71,.00,108003,572036578
120,RI,INV120037,04/17/2024,56246877,14.55,.00,552041,438020262
120,RI,INV120044,04/17/2024,NATS0000026181,226.92,.00,278496,572020003
120,RI,INV120046,04/17/2024,NATS0000026226,102.35,.00,278496,572020003
120,RI,INV120049,04/17/2024,NATS0000026236,330.56,.00,278496,572020003
120,RI,INV120052,04/17/2024,NATS0000026233,159.10,.00,278496,572020003
120,RI,INV120061,04/17/2024,NATS0000026084,120.99,.00,278496,572020003
120,RI,INV120065,04/17/2024,DCUNI06896,95.17,.00,108003,572036578
120,RI,INV120067,04/17/2024,56291822,352.93,.00,441860,440061860
120,RI,INV120070,04/17/2024,B07400017233,946.73,.00,574323,740000073
120,RI,INV120072,04/17/2024,3256482,22.94,.00,593725,755310005
120,RI,INV120080,04/17/2024,4503660394,2260.23,.00,195445,426001026
120,RI,INV120083,04/17/2024,B04610047474,372.54,.00,407303,461022153
120,RI,INV120084,04/17/2024,62287,50.06,.00,781001,
120,RI,INV120088,04/17/2024,56297618,1132.13,.00,552041,438020262
120,RI,INV120092,04/17/2024,56291814,412.96,.00,441860,440061860
120,RI,INV120101,04/17/2024,3259383,254.32,.00,593725,755310005
120,RI,INV120105,04/17/2024,B04610047472,1955.66,.00,407303,461022153
120,RI,INV120110,04/17/2024,B02950002568,2210.71,.00,499301,295003023
120,RI,INV120115,04/17/2024,062637,865.57,.00,694014,694000014
120,RI,INV120116,04/17/2024,062633,3374.61,.00,694005,694000005
120,RI,INV120117,04/17/2024,062634,1456.38,.00,694005,694000005
120,RI,INV120119,04/17/2024,B04610047475,1029.61,.00,862385,461022033
120,RI,INV120121,04/17/2024,NATS0000026085,161.32,.00,278496,572020003
120,RI,INV120123,04/17/2024,DCUNI06934,248.02,.00,108003,572036578
120,RI,INV120126,04/17/2024,3203402,81.11,.00,820100,
120,RI,INV120153,04/17/2024,56293858,229.00,.00,432016,432053006
120,RI,INV120160,04/17/2024,kristina,2002.84,.00,755004,755310571
120,RI,INV120167,04/17/2024,B07400017246,631.43,.00,775193,740000232
120,RI,INV120168,04/17/2024,Laundry 3257451,592.56,.00,820100,
120,RI,INV120171,04/17/2024,B08010050640,2368.82,.00,192752,801310733
120,RI,INV120173,04/17/2024,B07400017243,708.84,.00,358401,740000137
120,RI,INV120174,04/17/2024,- None -,1612.04,.00,773527,755310566
120,RI,INV120179,04/17/2024,CENTRAL SUPPLY 3257468,764.26,.00,820100,
120,RI,INV120181,04/17/2024,HOUSEKEEPING  3257438,840.57,.00,820100,
120,RI,INV120192,04/17/2024,DIETARY 3259439,284.66,.00,583410,
120,RI,INV120210,04/17/2024,CENTRAL SUPPLY 3258706,682.98,.00,583410,
120,RI,INV120230,04/17/2024,Laundry 3254433,535.71,.00,562931,
120,RI,INV120231,04/17/2024,Housekeeping 3254618,517.23,.00,562931,
120,RI,INV120237,04/17/2024,Laundry/Debbie,617.17,.00,766201,
120,RI,INV120239,04/17/2024,56297439,14043.15,.00,702126,434005246
120,RI,INV120240,04/17/2024,DIETARY,584.73,.00,766201,527062185
120,RI,INV120247,04/17/2024,Housekeeping/Debbie,1565.25,.00,766201,
120,RI,INV120250,04/17/2024,56294975,1095.38,.00,438593,438122593
120,RI,INV120253,04/17/2024,DIETARY 3289027,352.81,.00,562931,
120,RI,INV120254,04/17/2024,DIETARY  3258229,482.51,.00,562931,
120,RI,INV120256,04/17/2024,56298668,74.87,.00,432109,432153009
120,RI,INV120257,04/17/2024,- None -,1476.20,.00,994262,755310573
120,RI,INV120258,04/17/2024,Laundry 3257740,643.00,.00,546300,
120,RI,INV120261,04/17/2024,HOUSEKEEPING,151.65,.00,546300,
120,RI,INV120266,04/17/2024,Central Supply  3255261,254.27,.00,515700,527023439
120,RI,INV120267,04/17/2024,DIETARY  3255523,811.09,.00,515700,527023439
120,RI,INV120268,04/17/2024,SO10038416,1139.40,.00,755002,755310569
120,RI,INV120270,04/17/2024,SO,1184.79,.00,755003,755310570
120,RI,INV120275,04/17/2024,DIETARY,99.03,.00,470015,
120,RI,INV120277,04/17/2024,3233737,99.03,.00,470015,
120,RI,INV120280,04/17/2024,B04610047464,60.90,.00,406315,461406315
120,RI,INV120290,04/17/2024,Laundry 3257874,651.82,.00,470015,
120,RI,INV120291,04/17/2024,B07400017236,703.54,.00,495151,740000247
120,RI,INV120294,04/17/2024,B04610047458,1358.65,.00,406315,461406315
120,RI,INV120298,04/17/2024,CENTRAL SUPPLY,414.69,.00,470015,
120,RI,INV120300,04/17/2024,HOUSEKEEPING 3257744,1319.58,.00,470015,
120,RI,INV120306,04/17/2024,B04610047477,1061.71,.00,739888,461739888
120,RI,INV120318,04/17/2024,DIETARY,130.49,.00,692753,
120,RI,INV120321,04/17/2024,ORIOL05012,499.50,.00,572757,572061757
120,RI,INV120322,04/17/2024,ORIOL05047,149.85,.00,572757,572061757
120,RI,INV120323,04/17/2024,3193731,65.25,.00,692753,
120,RI,INV120325,04/17/2024,3224258,65.24,.00,692753,
120,RI,INV120326,04/17/2024,3230454,130.49,.00,692753,
120,RI,INV120328,04/17/2024,3210013,65.24,.00,692753,
120,RI,INV120343,04/17/2024,housekeeping,1920.89,.00,692753,
120,RI,INV120347,04/17/2024,ORIOL05308,428.60,.00,572757,572061757
120,RI,INV120361,04/17/2024,3259329,2894.51,.00,692753,
120,RI,INV120363,04/17/2024,B07400017157,186.88,.00,593482,740000045
120,RI,INV120391,04/17/2024,Mike,1170.66,.00,164369,755000382
120,RI,INV120436,04/17/2024,OPENING SMALLWARES,35134.34,.00,461122,461129122
120,RI,INV120448,04/17/2024,NICOLE COATES,93.06,.00,614212,436044714
120,RI,INV120450,04/17/2024,Black Crinkle,98.25,.00,545311,
120,RI,INV120451,04/17/2024,- None -,144.60,.00,755661,755310661
120,RI,INV120455,04/17/2024,COREY HEDRICK,14222.06,.00,920018,92000007
120,RI,INV120459,04/17/2024,COREY HEDRICK,42521.83,.00,920018,92000007
120,RI,INV120460,04/17/2024,56164969,459.53,.00,441860,440061860
120,RI,INV120461,04/17/2024,12598,29051.56,.00,920012,
120,RI,INV120462,04/17/2024,DAVE BIESIADA,19754.68,.00,920017,92000006
120,RI,INV120463,04/17/2024,8443,16421.96,.00,920019,92000008
